EdgeID,label,FromNodeId,ToNodeId,grossTx,grossTxFreq
3937,Fav,5692,1879,0,<100 / year
3938,Fav,7974,5461,5000,<400/year
3939,Fav,4349,6792,50,<100 / year
3940,Fav,4966,7699,50,< 5/year
3941,Fav,813,5114,5000,< 5/year
3942,Fav,3312,8168,800,< 3 / year
3943,Fav,8637,5243,400,<100 / year
3944,Fav,6021,7862,900,< 5/year
3945,Fav,6193,7258,400,< 5/year
3946,Fav,8314,902,400,< 5/year
3947,Fav,3424,6673,400,< 3 / year
3948,Fav,2938,8175,300,< 25 / year
3949,Fav,8688,361,20000,< 3 / year
3950,Fav,6108,6166,200,< 1 / year
3951,Fav,3465,8784,2000,< 5/year
3952,Fav,7647,5738,500,< 1 / year
3953,Fav,7731,5718,200,< 5/year
3954,Fav,3722,2170,50000,<200/year
3955,Fav,4184,1599,900,< 5/year
3956,Fav,869,2830,20000,< 5/year
3957,Fav,335,6178,2000,> 400 / year
3958,Fav,6624,781,300,< 50 / year
3959,Fav,6503,3472,0,<400/year
3960,Fav,6079,3796,20000,< 5/year
3961,Fav,7623,4572,50,< 50 / year
3962,Fav,5764,9003,700,< 5/year
3963,Fav,4906,3713,600,< 5/year
3964,Fav,953,4636,300,< 5/year
3965,Fav,1813,1287,800,< 3 / year
3966,Fav,5749,2898,20000,< 5/year
3967,Fav,4379,6583,900,<400/year
3968,Fav,2662,5994,600,< 5/year
3969,Fav,3334,251,50,< 15/year
3970,Fav,7918,4719,500,< 15/year
3971,Fav,3025,5230,5000,<400/year
3972,Fav,5100,7406,0,< 5/year
3973,Fav,5024,3938,50000,< 1 / year
3974,Fav,1401,2152,5000,<100 / year
3975,Fav,7906,4242,800,< 5/year
3976,Fav,7488,7765,0,< 50 / year
3977,Fav,5104,4083,50000,< 25 / year
3978,Fav,9030,7553,50000,< 5/year
3979,Fav,5307,8686,200,< 5/year
3980,Fav,4646,5984,500,< 50 / year
3981,Fav,8857,6791,0,<400/year
3982,Fav,6078,3183,500,< 3 / year
3983,Fav,5926,4759,100,< 5/year
3984,Fav,8397,5036,700,< 1 / year
3985,Fav,3792,4160,800,< 15/year
3986,Fav,6334,5326,900,< 1 / year
3987,Fav,108,2566,50000,< 1 / year
3988,Fav,2081,5645,50000,< 1 / year
3989,Fav,8992,2585,700,< 5/year
3990,Fav,7665,7157,5000,<100 / year
3991,Fav,7793,6052,300,< 50 / year
3992,Fav,4338,2041,100,> 400 / year
3993,Fav,1744,7011,50000,< 3 / year
3994,Fav,8446,8080,600,< 25 / year
3995,Fav,7518,2174,1000,> 400 / year
3996,Fav,3810,6008,700,<200/year
3997,Fav,7535,692,600,< 1 / year
3998,Fav,3279,1499,1000,< 15/year
3999,Fav,808,3259,600,< 3 / year
4000,Fav,312,1876,700,<100 / year
4001,Fav,910,2133,100,< 5/year
4002,Fav,4683,4495,50000,<200/year
4003,Fav,3554,5672,1000,< 3 / year
4004,Fav,8813,4180,600,< 5/year
4005,Fav,2396,2431,700,< 5/year
4006,Fav,6868,7671,1000,< 15/year
4007,Fav,8821,5121,300,< 1 / year
4008,Fav,2959,8003,400,< 3 / year
4009,Fav,8333,2756,800,<400/year
4010,Fav,2435,7021,300,> 400 / year
4011,Fav,6562,3147,50,< 1 / year
4012,Fav,5182,430,300,< 5/year
4013,Fav,1370,1390,600,< 3 / year
4014,Fav,2958,7681,900,<200/year
4015,Fav,4426,4585,300,< 3 / year
4016,Fav,3436,6408,200,< 5/year
4017,Fav,5425,7369,20000,< 5/year
4018,Fav,1575,1846,0,< 15/year
4019,Fav,5257,6876,300,< 15/year
4020,Fav,7557,6977,100,< 25 / year
4021,Fav,4659,4603,400,< 5/year
4022,Fav,8798,943,500,> 400 / year
4023,Fav,5226,112,900,<200/year
4024,Fav,3941,6680,300,< 3 / year
4025,Fav,4207,2099,200,<100 / year
4026,Fav,6080,3597,500,< 5/year
4027,Fav,2126,154,5000,< 1 / year
4028,Fav,1815,997,0,< 3 / year
4029,Fav,3313,6943,5000,< 3 / year
4030,Fav,2564,1817,400,<400/year
4031,Fav,4545,5268,900,< 5/year
4032,Fav,947,1477,400,< 25 / year
4033,Fav,90,916,100,<100 / year
4034,Fav,3356,280,2000,< 5/year
4035,Fav,7067,619,2000,< 15/year
4036,Fav,4353,6200,400,< 5/year
4037,Fav,2278,7175,20000,< 5/year
4038,Fav,1918,4619,20000,< 5/year
4039,Fav,6393,1548,50000,< 5/year
4040,Fav,8049,8909,900,< 15/year
4041,Fav,1709,8517,50000,< 5/year
4042,Fav,4931,6296,100,> 400 / year
4043,Fav,853,3214,900,<100 / year
4044,Fav,6028,6861,2000,< 3 / year
4045,Fav,4474,2037,400,< 3 / year
4046,Fav,2482,1225,200,< 5/year
4047,Fav,1599,5755,500,< 3 / year
4048,Fav,4280,5309,5000,< 1 / year
4049,Fav,1379,6380,900,> 400 / year
4050,Fav,8384,3402,2000,< 3 / year
4051,Fav,1051,2262,20000,< 3 / year
4052,Fav,2726,3500,5000,<100 / year
4053,Fav,2558,4238,300,<400/year
4054,Fav,1354,8663,10000,< 5/year
4055,Fav,5651,1577,600,< 5/year
4056,Fav,960,2078,800,< 5/year
4057,Fav,7135,2791,20000,< 5/year
4058,Fav,8101,1974,600,< 5/year
4059,Fav,2450,3523,1000,< 15/year
4060,Fav,4697,7107,50000,< 5/year
4061,Fav,5769,1967,50,< 1 / year
4062,Fav,7847,476,700,< 5/year
4063,Fav,2142,6590,100,<200/year
4064,Fav,3109,5533,20000,< 3 / year
4065,Fav,8549,5659,500,< 50 / year
4066,Fav,5675,1245,20000,< 3 / year
4067,Fav,8828,7788,200,< 1 / year
4068,Fav,5378,320,0,< 3 / year
4069,Fav,398,3548,5000,< 5/year
4070,Fav,7272,5116,200,< 50 / year
4071,Fav,4967,598,300,< 1 / year
4072,Fav,4827,7134,100,> 400 / year
4073,Fav,1707,8284,5000,< 1 / year
4074,Fav,3092,7197,20000,< 1 / year
4075,Fav,8350,6279,5000,< 5/year
4076,Fav,8549,8929,400,< 5/year
4077,Fav,6634,3762,100,< 1 / year
4078,Fav,247,450,400,< 50 / year
4079,Fav,4659,8657,50,<400/year
4080,Fav,4859,8609,400,< 1 / year
4081,Fav,8414,7333,0,< 3 / year
4082,Fav,3465,2317,500,< 25 / year
4083,Fav,6566,2398,50,< 25 / year
4084,Fav,4149,396,20000,< 25 / year
4085,Fav,6842,7738,0,< 5/year
4086,Fav,6796,6727,0,< 1 / year
4087,Fav,4462,2700,800,> 400 / year
4088,Fav,9053,1909,10000,<400/year
4089,Fav,3564,3430,5000,< 50 / year
4090,Fav,537,1371,500,< 50 / year
4091,Fav,4098,7486,800,<200/year
4092,Fav,467,4262,50,<400/year
4093,Fav,397,4716,50000,< 5/year
4094,Fav,2503,1121,100,<100 / year
4095,Fav,4525,6872,0,< 1 / year
4096,Fav,56,1991,2000,<200/year
4097,Fav,6310,436,700,< 3 / year
4098,Fav,5157,8496,600,< 15/year
4099,Fav,8641,4808,5000,< 25 / year
4100,Fav,2797,3831,300,< 15/year
4101,Fav,4240,1672,50000,< 25 / year
4102,Fav,3995,6060,20000,< 3 / year
4103,Fav,7138,5582,50,> 400 / year
4104,Fav,4221,5425,300,< 25 / year
4105,Fav,2536,7122,5000,< 5/year
4106,Fav,1272,4393,300,< 15/year
4107,Fav,303,83,300,< 5/year
4108,Fav,2829,4946,10000,< 25 / year
4109,Fav,840,6886,700,< 15/year
4110,Fav,3858,1981,400,< 1 / year
4111,Fav,5109,4976,50,< 3 / year
4112,Fav,3203,1678,10000,< 15/year
4113,Fav,5748,883,5000,< 5/year
4114,Fav,3631,1746,500,< 15/year
4115,Fav,6440,2458,700,<100 / year
4116,Fav,4482,8399,1000,< 5/year
4117,Fav,2180,5395,600,<100 / year
4118,Fav,8985,3725,800,< 3 / year
4119,Fav,1571,3471,600,< 25 / year
4120,Fav,6055,3709,300,< 3 / year
4121,Fav,6107,8618,50000,< 15/year
4122,Fav,5806,1888,900,< 5/year
4123,Fav,7334,797,900,< 5/year
4124,Fav,2858,6429,20000,<200/year
4125,Fav,7539,6619,600,< 1 / year
4126,Fav,6466,6777,50,< 5/year
4127,Fav,632,6118,800,< 25 / year
4128,Fav,7205,8115,0,< 50 / year
4129,Fav,2604,1497,5000,< 5/year
4130,Fav,684,776,300,< 3 / year
4131,Fav,6792,6973,900,< 1 / year
4132,Fav,2441,6482,10000,> 400 / year
4133,Fav,3192,1198,0,< 5/year
4134,Fav,8487,7015,700,< 3 / year
4135,Fav,3573,3955,700,< 3 / year
4136,Fav,2109,2583,0,< 5/year
4137,Fav,3148,1175,20000,< 5/year
4138,Fav,4049,4388,400,<400/year
4139,Fav,8598,61,5000,< 5/year
4140,Fav,8218,788,500,< 3 / year
4141,Fav,5841,1262,50,> 400 / year
4142,Fav,5804,5783,600,< 5/year
4143,Fav,8229,4162,900,< 1 / year
4144,Fav,1160,5431,1000,< 5/year
4145,Fav,3972,1151,20000,< 3 / year
4146,Fav,6262,2525,20000,<200/year
4147,Fav,8107,1444,0,< 3 / year
4148,Fav,6591,8064,5000,< 3 / year
4149,Fav,2724,8391,10000,< 25 / year
4150,Fav,5751,3010,20000,< 5/year
4151,Fav,1058,9052,900,< 15/year
4152,Fav,2032,4581,50,< 3 / year
4153,Fav,2915,7707,400,<100 / year
4154,Fav,7959,1670,10000,< 25 / year
4155,Fav,3683,1484,1000,< 5/year
4156,Fav,3450,8427,900,< 5/year
4157,Fav,5402,3304,600,< 1 / year
4158,Fav,698,7920,700,< 15/year
4159,Fav,6250,4687,300,<100 / year
4160,Fav,2265,1153,100,< 3 / year
4161,Fav,5694,6713,400,< 1 / year
4162,Fav,1512,5198,10000,< 1 / year
4163,Fav,5878,7043,900,< 5/year
4164,Fav,1615,3042,700,< 5/year
4165,Fav,4949,1262,200,< 3 / year
4166,Fav,5292,8755,10000,> 400 / year
4167,Fav,8885,2493,20000,< 3 / year
4168,Fav,6001,3320,50000,<200/year
4169,Fav,2594,1873,50000,< 15/year
4170,Fav,8051,2601,900,< 3 / year
4171,Fav,1469,4191,900,> 400 / year
4172,Fav,1959,4372,700,< 50 / year
4173,Fav,899,612,1000,> 400 / year
4174,Fav,8310,1654,1000,<400/year
4175,Fav,1833,8042,1000,<100 / year
4176,Fav,5864,7314,50,< 25 / year
4177,Fav,7980,7886,50000,< 1 / year
4178,Fav,1702,1062,700,<100 / year
4179,Fav,4184,1572,900,< 5/year
4180,Fav,2671,6343,100,< 5/year
4181,Fav,9011,7269,700,< 3 / year
4182,Fav,2049,4623,1000,<400/year
4183,Fav,4617,1362,600,< 1 / year
4184,Fav,7272,442,800,< 50 / year
4185,Fav,3639,2304,800,< 1 / year
4186,Fav,692,7934,400,< 5/year
4187,Fav,8201,5086,200,<100 / year
4188,Fav,7009,2087,100,< 3 / year
4189,Fav,7434,6622,200,< 1 / year
4190,Fav,7526,6014,20000,< 15/year
4191,Fav,2951,6418,500,< 5/year
4192,Fav,5567,6424,50,< 3 / year
4193,Fav,3098,5837,500,< 1 / year
4194,Fav,877,8817,0,< 1 / year
4195,Fav,1747,4366,20000,< 15/year
4196,Fav,1664,6002,0,<400/year
4197,Fav,1468,7955,50000,> 400 / year
4198,Fav,1162,1388,300,<400/year
4199,Fav,1448,6159,50000,< 15/year
4200,Fav,8431,3752,100,< 5/year
4201,Fav,7665,7888,500,< 3 / year
4202,Fav,6914,8234,50000,< 3 / year
4203,Fav,7881,3122,400,< 1 / year
4204,Fav,5147,2310,10000,< 15/year
4205,Fav,5561,6512,300,< 3 / year
4206,Fav,722,3987,50,< 15/year
4207,Fav,7410,4089,300,<200/year
4208,Fav,3557,3882,20000,< 5/year
4209,Fav,7187,4391,10000,< 3 / year
4210,Fav,2543,7812,5000,< 5/year
4211,Fav,2693,3582,100,< 3 / year
4212,Fav,1913,8671,200,< 1 / year
4213,Fav,1046,8176,300,< 50 / year
4214,Fav,3245,8737,10000,> 400 / year
4215,Fav,727,8022,900,> 400 / year
4216,Fav,20,1368,1000,<400/year
4217,Fav,2631,7628,300,< 15/year
4218,Fav,3412,3078,300,< 5/year
4219,Fav,8733,6903,400,> 400 / year
4220,Fav,435,3029,900,< 5/year
4221,Fav,3043,7695,900,<400/year
4222,Fav,7608,5612,600,< 1 / year
4223,Fav,8659,2543,5000,< 3 / year
4224,Fav,8845,4300,50000,< 1 / year
4225,Fav,6349,997,20000,< 5/year
4226,Fav,8868,8177,2000,< 5/year
4227,Fav,3600,7618,2000,< 1 / year
4228,Fav,1208,1451,400,> 400 / year
4229,Fav,7681,4276,700,< 1 / year
4230,Fav,2887,8812,300,> 400 / year
4231,Fav,931,8767,0,< 5/year
4232,Fav,2353,1680,50,< 5/year
4233,Fav,8381,2127,50,<100 / year
4234,Fav,1107,7584,900,< 5/year
4235,Fav,2727,2051,600,<200/year
4236,Fav,7762,846,5000,< 1 / year
4237,Fav,8133,319,600,< 3 / year
4238,Fav,6494,8387,2000,<200/year
4239,Fav,8923,7650,100,< 1 / year
4240,Fav,2921,4993,2000,<100 / year
4241,Fav,5476,4949,600,< 5/year
4242,Fav,2706,242,100,< 15/year
4243,Fav,4886,809,300,< 15/year
4244,Fav,2052,8210,1000,< 5/year
4245,Fav,7031,4694,1000,< 3 / year
4246,Fav,3565,3006,1000,< 1 / year
4247,Fav,7867,1840,500,< 3 / year
4248,Fav,5224,2844,300,<100 / year
4249,Fav,5012,4619,800,< 5/year
4250,Fav,795,501,0,<400/year
4251,Fav,6039,5723,50,< 15/year
4252,Fav,8905,1823,200,<400/year
4253,Fav,6505,7800,500,< 5/year
4254,Fav,8845,4577,2000,< 3 / year
4255,Fav,27,6664,300,< 3 / year
4256,Fav,3701,4256,900,< 3 / year
4257,Fav,5438,7668,600,> 400 / year
4258,Fav,7799,6026,20000,< 5/year
4259,Fav,6861,3528,800,< 3 / year
4260,Fav,6379,8870,100,< 5/year
4261,Fav,4524,537,10000,< 15/year
4262,Fav,1719,5129,20000,< 1 / year
4263,Fav,77,543,700,> 400 / year
4264,Fav,2265,5204,700,< 5/year
4265,Fav,8351,2037,5000,<100 / year
4266,Fav,3413,4953,200,< 50 / year
4267,Fav,3500,6257,5000,< 5/year
4268,Fav,7965,3789,200,< 3 / year
4269,Fav,5421,4976,800,< 3 / year
4270,Fav,7574,8931,300,< 5/year
4271,Fav,7767,9060,1000,< 3 / year
4272,Fav,7421,6128,20000,< 50 / year
4273,Fav,7082,8380,900,< 5/year
4274,Fav,7066,5719,700,< 15/year
4275,Fav,6097,4829,100,<400/year
4276,Fav,5197,9,0,< 1 / year
4277,Fav,7691,5259,700,< 15/year
4278,Fav,5688,5776,700,< 3 / year
4279,Fav,4696,6700,900,< 5/year
4280,Fav,2578,208,800,<200/year
4281,Fav,3668,6564,1000,< 3 / year
4282,Fav,1889,3714,20000,< 5/year
4283,Fav,1098,8248,5000,< 5/year
4284,Fav,3161,4255,300,< 15/year
4285,Fav,5820,1517,500,< 5/year
4286,Fav,3019,2367,900,< 5/year
4287,Fav,8730,8215,0,< 5/year
4288,Fav,4880,6252,700,<200/year
4289,Fav,5539,3223,600,< 1 / year
4290,Fav,4432,1590,0,<200/year
4291,Fav,2002,7446,2000,< 5/year
4292,Fav,805,3209,200,<100 / year
4293,Fav,3957,3734,300,<400/year
4294,Fav,9064,342,700,<200/year
4295,Fav,3582,1081,600,< 3 / year
4296,Fav,3270,1621,20000,< 3 / year
4297,Fav,8402,7664,5000,<200/year
4298,Fav,4776,1089,2000,< 15/year
4299,Fav,7044,7529,700,< 1 / year
4300,Fav,139,736,0,< 15/year
4301,Fav,7736,5071,1000,< 50 / year
4302,Fav,6263,7769,200,< 1 / year
4303,Fav,7212,8639,400,<100 / year
4304,Fav,668,6772,100,< 1 / year
4305,Fav,1392,7749,50,< 25 / year
4306,Fav,957,7792,200,<200/year
4307,Fav,7820,1472,0,< 25 / year
4308,Fav,6088,2398,800,< 5/year
4309,Fav,3546,5822,1000,< 1 / year
4310,Fav,1711,7925,0,< 15/year
4311,Fav,1554,5838,400,<100 / year
4312,Fav,4380,2053,2000,< 3 / year
4313,Fav,6590,3570,500,<400/year
4314,Fav,6604,1214,10000,< 50 / year
4315,Fav,6213,8386,50000,< 15/year
4316,Fav,8488,2589,50,< 50 / year
4317,Fav,8380,5740,50,<400/year
4318,Fav,7947,2136,50000,< 5/year
4319,Fav,3543,6703,10000,< 1 / year
4320,Fav,1093,328,700,< 5/year
4321,Fav,8061,9008,2000,< 5/year
4322,Fav,8265,947,50000,< 15/year
4323,Fav,1143,4261,800,< 15/year
4324,Fav,8217,1383,400,<100 / year
4325,Fav,4354,6248,10000,> 400 / year
4326,Fav,8548,380,0,< 1 / year
4327,Fav,6424,7627,50,< 3 / year
4328,Fav,3951,1623,700,< 5/year
4329,Fav,8052,8484,200,< 5/year
4330,Fav,2732,5774,300,< 3 / year
4331,Fav,1193,499,200,< 15/year
4332,Fav,2138,2694,10000,< 3 / year
4333,Fav,6778,8322,600,<400/year
4334,Fav,8454,1302,300,> 400 / year
4335,Fav,3713,2980,5000,< 5/year
4336,Fav,975,1975,200,< 1 / year
4337,Fav,6669,4475,10000,< 1 / year
4338,Fav,1097,5810,10000,< 3 / year
4339,Fav,7183,5297,20000,< 5/year
4340,Fav,5750,355,800,<200/year
4341,Fav,8513,8280,600,< 1 / year
4342,Fav,8357,909,500,< 3 / year
4343,Fav,6236,744,600,< 1 / year
4344,Fav,6932,3386,200,< 5/year
4345,Fav,7304,1198,400,< 25 / year
4346,Fav,6514,1796,1000,< 1 / year
4347,Fav,3963,4024,300,< 5/year
4348,Fav,8365,3764,500,< 5/year
4349,Fav,4977,5294,800,< 5/year
4350,Fav,212,3610,1000,< 3 / year
4351,Fav,893,7476,2000,<200/year
4352,Fav,6319,1991,500,< 3 / year
4353,Fav,4861,8161,5000,<200/year
4354,Fav,456,8502,0,< 3 / year
4355,Fav,1327,3155,200,< 5/year
4356,Fav,7769,3553,10000,< 5/year
4357,Fav,3670,6204,50,<100 / year
4358,Fav,6902,1244,800,< 5/year
4359,Fav,1278,5515,10000,< 5/year
4360,Fav,280,991,700,< 1 / year
4361,Fav,5047,4370,100,<200/year
4362,Fav,2385,134,2000,< 5/year
4363,Fav,65,2151,300,< 5/year
4364,Fav,4030,8557,100,> 400 / year
4365,Fav,3450,7921,500,<400/year
4366,Fav,7664,3352,50,< 25 / year
4367,Fav,3085,3574,700,< 15/year
4368,Fav,6968,8002,300,< 3 / year
4369,Fav,6102,3277,100,<400/year
4370,Fav,1453,3565,800,< 1 / year
4371,Fav,7262,6901,100,< 3 / year
4372,Fav,2196,1039,5000,< 25 / year
4373,Fav,1016,6343,0,< 50 / year
4374,Fav,2202,3075,900,< 50 / year
4375,Fav,3204,2163,800,< 5/year
4376,Fav,1852,6296,2000,< 5/year
4377,Fav,5431,710,1000,<400/year
4378,Fav,3309,3673,500,> 400 / year
4379,Fav,6236,2772,900,< 5/year
4380,Fav,2316,3764,50000,<200/year
4381,Fav,685,4953,1000,< 1 / year
4382,Fav,527,6180,100,< 25 / year
4383,Fav,5096,2650,50000,< 15/year
4384,Fav,7799,1575,500,< 1 / year
4385,Fav,6618,7330,900,<100 / year
4386,Fav,1513,2767,5000,< 3 / year
4387,Fav,2297,8017,5000,< 50 / year
4388,Fav,4187,6071,800,< 1 / year
4389,Fav,1289,3557,50,< 25 / year
4390,Fav,517,4588,1000,< 5/year
4391,Fav,6581,6987,200,< 25 / year
4392,Fav,2269,4410,2000,< 3 / year
4393,Fav,2886,2051,20000,< 3 / year
4394,Fav,950,3997,500,< 5/year
4395,Fav,2863,3644,50,< 3 / year
4396,Fav,4511,7945,900,< 3 / year
4397,Fav,6463,7618,800,< 5/year
4398,Fav,2923,7025,300,< 1 / year
4399,Fav,2788,3632,50,< 5/year
4400,Fav,419,2224,200,< 15/year
4401,Fav,5430,6655,20000,< 25 / year
4402,Fav,5414,7453,5000,< 5/year
4403,Fav,1418,3757,10000,< 5/year
4404,Fav,6440,1933,300,> 400 / year
4405,Fav,637,5312,50,< 1 / year
4406,Fav,8082,6750,200,< 3 / year
4407,Fav,6094,5080,10000,< 50 / year
4408,Fav,7536,1235,700,< 5/year
4409,Fav,323,1582,900,< 50 / year
4410,Fav,6594,4609,50000,< 50 / year
4411,Fav,6612,7706,600,< 15/year
4412,Fav,3462,2986,0,< 5/year
4413,Fav,1367,6210,10000,<100 / year
4414,Fav,7788,8964,10000,< 15/year
4415,Fav,868,1580,10000,< 1 / year
4416,Fav,4282,8134,300,< 15/year
4417,Fav,1626,4129,2000,< 3 / year
4418,Fav,1281,7061,600,> 400 / year
4419,Fav,3426,2210,300,< 15/year
4420,Fav,2747,6950,0,< 1 / year
4421,Fav,3297,7115,20000,< 1 / year
4422,Fav,4330,4314,20000,< 1 / year
4423,Fav,8928,217,10000,< 1 / year
4424,Fav,2507,8801,50,< 5/year
4425,Fav,1477,2808,50000,< 1 / year
4426,Fav,2606,2762,100,< 1 / year
4427,Fav,1914,603,50,< 5/year
4428,Fav,8992,1219,900,< 25 / year
4429,Fav,5959,3743,1000,< 3 / year
4430,Fav,376,8598,500,< 5/year
4431,Fav,6843,2631,400,< 3 / year
4432,Fav,6398,916,1000,<100 / year
4433,Fav,1242,2409,200,> 400 / year
4434,Fav,6289,4413,800,< 5/year
4435,Fav,1538,1454,800,< 1 / year
4436,Fav,3117,5043,1000,< 5/year
4437,Fav,6771,8641,50000,< 5/year
4438,Fav,2610,8055,600,<100 / year
4439,Fav,2221,9005,10000,< 5/year
4440,Fav,2970,6087,600,< 3 / year
4441,Fav,1771,5693,0,< 5/year
4442,Fav,1415,457,2000,< 3 / year
4443,Fav,6437,3908,0,< 15/year
4444,Fav,6485,8028,400,<100 / year
4445,Fav,5767,6824,300,<200/year
4446,Fav,8709,160,100,< 5/year
4447,Fav,4187,7243,1000,<100 / year
4448,Fav,3731,7160,10000,< 5/year
4449,Fav,6969,2320,1000,<200/year
4450,Fav,2517,5140,300,< 5/year
4451,Fav,3708,5704,50000,< 1 / year
4452,Fav,4402,4237,20000,<200/year
4453,Fav,9030,2600,5000,< 5/year
4454,Fav,6536,6470,700,< 15/year
4455,Fav,4948,3927,200,< 3 / year
4456,Fav,6464,3420,50,< 25 / year
4457,Fav,8689,1745,1000,< 5/year
4458,Fav,945,4501,0,< 3 / year
4459,Fav,6557,8926,500,< 3 / year
4460,Fav,4270,5000,0,< 15/year
4461,Fav,7775,3380,50,< 3 / year
4462,Fav,2660,6778,300,< 1 / year
4463,Fav,4578,6427,5000,< 3 / year
4464,Fav,4729,3176,5000,< 1 / year
4465,Fav,2259,2230,300,< 5/year
4466,Fav,5853,2296,400,<100 / year
4467,Fav,6022,610,5000,< 3 / year
4468,Fav,8355,2709,700,< 1 / year
4469,Fav,3870,1959,100,< 3 / year
4470,Fav,25,1106,500,< 5/year
4471,Fav,3926,1631,600,< 5/year
4472,Fav,8125,3782,500,< 5/year
4473,Fav,1676,1615,200,< 5/year
4474,Fav,6701,8578,10000,< 5/year
4475,Fav,8913,8989,900,< 15/year
4476,Fav,5245,2747,2000,> 400 / year
4477,Fav,8720,1144,1000,< 1 / year
4478,Fav,6078,1073,600,< 15/year
4479,Fav,5887,4551,900,< 1 / year
4480,Fav,3349,2396,800,< 3 / year
4481,Fav,4317,1326,10000,< 5/year
4482,Fav,1815,5393,600,< 3 / year
4483,Fav,4998,2785,600,< 5/year
4484,Fav,1141,830,10000,< 5/year
4485,Fav,5633,7265,200,< 1 / year
4486,Fav,8794,4759,300,< 1 / year
4487,Fav,342,2648,500,< 15/year
4488,Fav,6419,2991,50,< 1 / year
4489,Fav,2971,4735,0,< 5/year
4490,Fav,8500,2232,500,< 5/year
4491,Fav,2518,7065,10000,< 5/year
4492,Fav,3526,7526,0,< 25 / year
4493,Fav,6714,1578,1000,< 5/year
4494,Fav,5257,6841,700,< 3 / year
4495,Fav,1557,8422,100,< 1 / year
4496,Fav,2103,995,100,< 1 / year
4497,Fav,5013,6248,10000,<100 / year
4498,Fav,9022,7990,2000,< 1 / year
4499,Fav,1331,9000,2000,<100 / year
4500,Fav,1627,2626,800,< 3 / year
4501,Fav,6778,6394,50,< 1 / year
4502,Fav,600,6540,700,< 25 / year
4503,Fav,1197,7815,5000,<200/year
4504,Fav,4723,7698,50,< 3 / year
4505,Fav,8722,303,5000,< 5/year
4506,Fav,4976,2603,900,< 5/year
4507,Fav,81,7774,2000,<100 / year
4508,Fav,2848,3301,10000,< 5/year
4509,Fav,1226,2867,10000,< 1 / year
4510,Fav,8712,5246,1000,<100 / year
4511,Fav,722,5396,800,< 5/year
4512,Fav,5774,1836,900,< 15/year
4513,Fav,7566,6259,600,< 3 / year
4514,Fav,3325,1561,800,< 15/year
4515,Fav,5199,149,0,< 1 / year
4516,Fav,2625,4258,400,< 3 / year
4517,Fav,3055,9055,20000,< 5/year
4518,Fav,8745,6870,10000,< 3 / year
4519,Fav,3584,6303,800,< 5/year
4520,Fav,397,7689,50000,< 5/year
4521,Fav,8280,453,200,<400/year
4522,Fav,2440,4945,200,<200/year
4523,Fav,1290,2291,500,<200/year
4524,Fav,905,8713,200,> 400 / year
4525,Fav,3734,2037,100,< 3 / year
4526,Fav,5331,964,900,< 5/year
4527,Fav,3414,5977,200,< 3 / year
4528,Fav,3952,3380,10000,<200/year
4529,Fav,7052,1008,20000,< 5/year
4530,Fav,1304,3827,800,<400/year
4531,Fav,3011,6811,10000,< 5/year
4532,Fav,8249,4297,2000,<400/year
4533,Fav,3484,4027,1000,< 5/year
4534,Fav,7466,6795,2000,< 1 / year
4535,Fav,6759,2741,10000,<100 / year
4536,Fav,2562,6699,900,< 1 / year
4537,Fav,7546,3845,1000,< 1 / year
4538,Fav,7627,788,600,< 1 / year
4539,Fav,7631,5428,400,> 400 / year
4540,Fav,1784,5427,50,< 5/year
4541,Fav,6968,7452,500,< 3 / year
4542,Fav,8822,254,20000,< 15/year
4543,Fav,5107,3756,20000,< 5/year
4544,Fav,5731,3316,400,> 400 / year
4545,Fav,3027,6863,700,< 3 / year
4546,Fav,4070,2006,2000,< 50 / year
4547,Fav,2418,4830,100,< 3 / year
4548,Fav,1677,1683,50,<100 / year
4549,Fav,5702,4563,5000,< 1 / year
4550,Fav,2017,2160,5000,< 1 / year
4551,Fav,8199,2301,600,< 15/year
4552,Fav,4539,525,600,< 3 / year
4553,Fav,4872,3621,50,<400/year
4554,Fav,1886,8281,500,< 5/year
4555,Fav,5968,2313,2000,< 1 / year
4556,Fav,6836,3227,800,< 50 / year
4557,Fav,4806,2029,0,< 5/year
4558,Fav,6708,8580,10000,< 5/year
4559,Fav,8628,4993,400,<400/year
4560,Fav,464,7478,0,<400/year
4561,Fav,6054,8159,50,< 5/year
4562,Fav,7913,2825,200,< 25 / year
4563,Fav,66,978,300,< 15/year
4564,Fav,8070,3259,400,<400/year
4565,Fav,607,7916,700,< 25 / year
4566,Fav,4197,3927,400,<400/year
4567,Fav,224,8457,5000,< 3 / year
4568,Fav,2590,2209,400,< 3 / year
4569,Fav,5252,1721,400,<200/year
4570,Fav,6084,1473,1000,< 5/year
4571,Fav,5685,1045,2000,< 3 / year
4572,Fav,7093,2729,700,< 3 / year
4573,Fav,8775,6602,600,> 400 / year
4574,Fav,2734,610,400,< 25 / year
4575,Fav,2664,6739,10000,< 15/year
4576,Fav,3097,8940,5000,< 5/year
4577,Fav,182,3332,600,< 15/year
4578,Fav,1200,7702,200,< 15/year
4579,Fav,7528,5645,50000,< 3 / year
4580,Fav,3835,311,700,< 3 / year
4581,Fav,437,6762,100,> 400 / year
4582,Fav,7579,1605,500,< 5/year
4583,Fav,6788,1175,50000,< 1 / year
4584,Fav,5963,6218,500,> 400 / year
4585,Fav,8044,111,1000,< 1 / year
